Régime prioritaire;Régime particulier;Type de stationnement;Arrondissement;Nombre places calculées;Nombre places réelles;Zones Résidentielles;Localisation stationnement;Numéro voie;Type voie;Nom voie;Complément numéro voie;Localisation numéro;Parité;Longueur;Largeur;Surface calculée;Signalisation horizontale;Signalisation verticale;Conformité signalisation;Type mobilier;Numéro mobilier;Plage horaire 1-Début;Plage horaire 1-Fin;Plage horaire 2-Début;Plage horaire 2-Fin;Plage horaire 3-Début;Plage horaire 3-Fin;Nouvel identifiant;Ancien identifiant;Code voie Ville de Paris;Numéro séquentiel Tronçon voie;Numéro ilot;Numéro IRIS;Zone ASP;Numéro Section Territoriale de Voirie;Compétence préfecture;Dernière modification;Date du relevé;1er numéro tronçon voie;Dernier numéro tronçon voie;geo_shape;geo_point_2d
LIVRAISON;ZL périodique;Longitudinal;6;1;1;6E;Chaussée;113;RUE DE;RENNES;;Droit;Impair;10.31327625;2.0;20.62682386;Présente;Absente;Conforme;;0;;;;;;;;815108G200509051059;8137;1750611463;;;06Z3;STV Sud;;2022-02-17;2022-02-17;105;117;"{""coordinates"": [2.3282967539690778, 48.84840463860206], ""type"": ""Point""}";48.84840463860206, 2.3282967539690778
LIVRAISON;ZL périodique;Longitudinal;1;1;1;1E;Chaussée;1;RUE DE;MARENGO;*** travaux;vis-à-vis;Pair;16.51728539;2.0;33.03477305;Présente;Absente;Conforme;;0;;;;;;;;605301D200509050309;5979;750606769;;;01Z2;STV Centre;;2023-06-21;2022-08-04;2;6;"{""coordinates"": [2.339327677727476, 48.861702841537955], ""type"": ""Point""}";48.861702841537955, 2.339327677727476
LIVRAISON;ZL périodique;Longitudinal;16;2;2;16J;Chaussée;52;RUE;SAINT-DIDIER;;Droit;Pair;21.4820311;2.0;42.9649891;Abimé;Absente;SH Non-conforme;;0;;;;;;;;852704D20131205130245;8811;750604487;;;16Z2;STV Sud-Ouest;;2021-09-08;2020-03-01;50;52;"{""coordinates"": [2.2838368824248865, 48.86702501020309], ""type"": ""Point""}";48.86702501020309, 2.2838368824248865
LIVRAISON;ZL périodique;Longitudinal;16;2;2;16K;Chaussée;63;RUE DE;LONGCHAMP;;Droit;Impair;21.00847894;2.0;42.01695629;Abimé;Absente;SH Non-conforme;;0;;;;;;;;574406G20131217103258;5683;1750605160;;;16Z2;STV Sud-Ouest;;2019-01-04;2020-08-31;59;71;"{""coordinates"": [2.286150598256575, 48.865089484077444], ""type"": ""Point""}";48.865089484077444, 2.286150598256575
LIVRAISON;ZL périodique;Longitudinal;14;1;1;14M;Chaussée;9;RUE DES;PLANTES;;vis-à-vis;Pair;7.51582364;2.0;15.0437985;Présente;Absente;Conforme;;0;;;;;;;;751803D200509052195;7472;750616743;;;14Z1A;STV Sud;;2024-04-18;2020-08-01;16;22;"{""coordinates"": [2.32432514554192, 48.83154402791134], ""type"": ""Point""}";48.83154402791134, 2.32432514554192
LIVRAISON;ZL permanente;Longitudinal;11;1;1;11L;Chaussée;72;AV;PHILIPPE-AUGUSTE;;vis-à-vis;Impair;9.75060357;2.0;19.50159233;Présente;Absente;Conforme;;0;;;;;;;;738007G200509051869;7341;1750609439;;;11Z4;STV Nord-Est;;2019-01-04;2020-08-31;65;95;"{""coordinates"": [2.39226710961006, 48.85411430564805], ""type"": ""Point""}";48.85411430564805, 2.39226710961006
LIVRAISON;ZL périodique;Longitudinal;11;1;1;11J;Chaussée;16;RUE;DURANTI;;Droit;Pair;7.48877309;2.0;14.97712668;Présente;Absente;Conforme;;0;;;;;;;;302703D200509050658;3058;750606958;;;11Z3;STV Nord-Est;;2019-01-04;2020-08-31;16;18;"{""coordinates"": [2.385313588108705, 48.860999117376224], ""type"": ""Point""}";48.860999117376224, 2.385313588108705
LIVRAISON;ZL permanente;Longitudinal;8;1;1;8F;Contre allée;64;AV;MARCEAU;;Droit;Pair;8.69452099;2.0;17.38863195;Présente;Absente;Conforme;;0;;;;;;;;599707D20091214142627;5923;750603536;;;08Z1;STV Nord-Ouest;;2022-05-16;2021-08-03;58;66;"{""coordinates"": [2.2979614936646775, 48.870558711881706], ""type"": ""Point""}";48.870558711881706, 2.2979614936646775
LIVRAISON;ZL périodique;Longitudinal;15;1;1;15F;Chaussée;14;RUE;ALASSEUR;;vis-à-vis;Impair;7.44910553;2.0;14.90423134;Présente;Absente;Conforme;;0;;;;;;;;011001G20060309103300;0133;1750610553;;;15Z1;STV Sud-Ouest;;2019-01-04;2020-08-31;1;17;"{""coordinates"": [2.2986834974797334, 48.85071552205574], ""type"": ""Point""}";48.85071552205574, 2.2986834974797334
LIVRAISON;ZL périodique;Longitudinal;14;1;1;14G;Chaussée;4;RUE;EDMOND ROUSSE;;Droit;Pair;12.50227695;2.0;25.00506123;Présente;Absente;Conforme;;0;;;;;;;;313602D20081105104212;3160;750618623;;;14Z2B;STV Sud;;2019-01-04;2020-08-31;2;10;"{""coordinates"": [2.324154639431769, 48.822984227764586], ""type"": ""Point""}";48.822984227764586, 2.324154639431769
LIVRAISON;ZL périodique;Longitudinal;5;1;1;5J;Chaussée;7;RUE;MONGE;;Droit;Impair;10.85262804;2.0;21.70509407;Présente;Absente;Conforme;;0;;;;;;;;643201G200509050843;6359;1750611173;;;05Z2;STV Sud;;2022-02-03;2022-02-03;1;9;"{""coordinates"": [2.349585184918261, 48.849351376899484], ""type"": ""Point""}";48.849351376899484, 2.349585184918261
LIVRAISON;ZL permanente;Longitudinal;8;4;4;8G;Contre allée;35;AV;HOCHE;37;Droit;Impair;40.17964508;2.0;80.35859307;Présente;Absente;Conforme;;0;;;;;;;;464503G20131119141856;4562;1750601802;;;08Z2;STV Nord-Ouest;;2019-01-04;2020-08-31;31;45;"{""coordinates"": [2.300323345778296, 48.87583963105826], ""type"": ""Point""}";48.87583963105826, 2.300323345778296
LIVRAISON;ZL permanente;Longitudinal;15;1;1;15E;Chaussée;48;RUE DE LA;FEDERATION;;Droit;Pair;9.75729286;2.0;19.51419311;Présente;Absente;Conforme;;0;;;;;;;;354104D2006031092932;3563;750609454;;;15Z1;STV Sud-Ouest;;2021-09-07;2021-09-07;48;56;"{""coordinates"": [2.2943578106510323, 48.85369315372095], ""type"": ""Point""}";48.85369315372095, 2.2943578106510323
LIVRAISON;ZL périodique;Longitudinal;20;1;1;20E;Demi lincoln;3;RUE DE;MENILMONTANT;;Droit;Impair;4.75374496;2.0;9.50743578;Présente;Absente;Conforme;;0;;;;;;;;627001G20111219085608;6187;1750604420;;;20Z1;STV Nord-Est;;2019-01-04;2020-08-31;1;29;"{""coordinates"": [2.383710365329261, 48.86724663590959], ""type"": ""Point""}";48.86724663590959, 2.383710365329261
LIVRAISON;ZL permanente;Longitudinal;17;1;1;17J;Chaussée;97;RUE;JOUFFROY D'ABBANS;;Droit;Impair;10.23154252;2.0;20.4633482;Présente;Absente;Conforme;;0;;;;;;;;503110G200509052115;4912;1750599793;;;17ZH;STV Nord-Ouest;;2025-04-04;2025-04-03;89;107;"{""coordinates"": [2.301820073496102, 48.88212678954289], ""type"": ""Point""}";48.88212678954289, 2.301820073496102
LIVRAISON;ZL périodique;Longitudinal;19;1;1;19H;Chaussée;69;RUE;MANIN;;Droit;Impair;11.52303165;2.0;23.0457028;Présente;Absente;Conforme;;0;;;;;;;;597606G200509051411;5903;1750599821;;;19Z4;STV Nord-Est;;2024-07-29;2020-08-31;69;71;"{""coordinates"": [2.3815283885213643, 48.88210935273624], ""type"": ""Point""}";48.88210935273624, 2.3815283885213643
LIVRAISON;ZL périodique;Longitudinal;20;1;1;20F;Chaussée;54;RUE DE LA;BIDASSOA;;Droit;Pair;10.51240657;2.0;21.02414287;Présente;Absente;Conforme;;0;;;;;;;;095405D20111220082357;0965;750604450;;;20Z1;STV Nord-Est;;2019-01-04;2020-08-31;44;54;"{""coordinates"": [2.390993462823623, 48.867694690847465], ""type"": ""Point""}";48.867694690847465, 2.390993462823623
LIVRAISON;ZL périodique;Longitudinal;12;1;1;12H;Chaussée;77;BD DE;PICPUS;;Droit;Impair;7.49767224;2.0;14.99494132;Présente;Absente;Conforme;;0;;;;;;;;740108G20100128171918;7362;1750612124;;;12ZB;STV Sud-Est;;2019-09-17;2020-08-31;65;79;"{""coordinates"": [2.398964520643852, 48.84718165306652], ""type"": ""Point""}";48.84718165306652, 2.398964520643852
LIVRAISON;ZL périodique;Longitudinal;11;2;2;11L;Chaussée;260;BD;VOLTAIRE;;Droit;Pair;16.33403116;2.0;32.66879099;Présente;Absente;Conforme;;0;;;;;;;;990732D200509052976;9872;750610555;;;11Z4;STV Nord-Est;;2023-06-23;2023-06-20;240;260;"{""coordinates"": [2.392043377738265, 48.850637477959346], ""type"": ""Point""}";48.850637477959346, 2.392043377738265
LIVRAISON;ZL périodique;Longitudinal;11;1;1;11J;Chaussée;170;RUE DE LA;ROQUETTE;;Droit;Pair;12.13974472;2.0;24.30053068;Présente;Absente;Conforme;;0;;;;;;;;835822D200509052324;8327;750607548;;;11Z3;STV Nord-Est;;2019-01-04;2020-08-31;0;170;"{""coordinates"": [2.3861534117721206, 48.85913260467616], ""type"": ""Point""}";48.85913260467616, 2.3861534117721206
LIVRAISON;ZL périodique;Longitudinal;12;1;1;12E;Chaussée;5;RUE;LACUEE;;Droit;Impair;8.18651346;2.0;16.4367133;Présente;Absente;Conforme;;0;;;;;;;;523701G200509051862;5156;1750610984;;;12ZA;STV Sud-Est;;2019-01-04;2020-08-31;1;9;"{""coordinates"": [2.3692407806261278, 48.84978484327882], ""type"": ""Point""}";48.84978484327882, 2.3692407806261278
LIVRAISON;ZL périodique;Longitudinal;8;1;1;8E;Chaussée;7;RUE DE LA;RENAISSANCE;;vis-à-vis;Pair;9.73949042;2.0;19.47852604;Présente;Absente;Conforme;;0;;;;;;;;812901D200509052426;8115;750604418;;;08Z1;STV Nord-Ouest;;2022-05-20;2021-08-02;2;8;"{""coordinates"": [2.3025651315959204, 48.86748783232827], ""type"": ""Point""}";48.86748783232827, 2.3025651315959204
LIVRAISON;ZL périodique;Longitudinal;10;1;1;10F;Chaussée;25;RUE DE;LANCRY;;Droit;Impair;14.9371659;2.0;29.87403086;Abimé;Absente;SH Non-conforme;;0;;;;;;;;531502G200509051091;5241;1750603498;;;10Z2;STV Centre;;2023-07-31;2023-07-24;23;31;"{""coordinates"": [2.360957612436216, 48.87024427175831], ""type"": ""Point""}";48.87024427175831, 2.360957612436216
LIVRAISON;ZL périodique;Longitudinal;5;1;1;5H;Lincoln;25;RUE;GAY-LUSSAC;;Droit;Impair;10.64337076;2.0;21.28686441;Abimé;Absente;SH Non-conforme;;0;;;;;;;;399803G20110926140918;3996;1750612809;;;05Z3;STV Sud;;2022-02-04;2022-02-04;13;27;"{""coordinates"": [2.341845717945822, 48.84488173659685], ""type"": ""Point""}";48.84488173659685, 2.341845717945822
LIVRAISON;ZL périodique;Longitudinal;11;2;2;11E;Chaussée;101;RUE;JEAN-PIERRE TIMBAUD;;vis-à-vis;Pair;16.90587703;2.0;33.81148458;Présente;Absente;Conforme;;0;;;;;;;;493920D20100125092143;4837;750604001;;;11Z1;STV Nord-Est;;2019-01-04;2020-08-31;112;120;"{""coordinates"": [2.3802580203511394, 48.86879014711426], ""type"": ""Point""}";48.86879014711426, 2.3802580203511394
LIVRAISON;ZL permanente;Longitudinal;6;2;2;6F;Lincoln;145;RUE DE;RENNES;147;Droit;Impair;19.70354111;2.0;39.4060479;Présente;Absente;Conforme;;0;;;;;;;;815110G20140311151302;8137;1750612331;;;06Z3;STV Sud;;2022-02-17;2022-02-17;127;147;"{""coordinates"": [2.3258735196065565, 48.845820362085114], ""type"": ""Point""}";48.845820362085114, 2.3258735196065565
LIVRAISON;ZL périodique;Longitudinal;15;1;1;15J;Chaussée;17;RUE;LABROUSTE;;Droit;Impair;7.97354393;2.0;15.94733904;Présente;Absente;Conforme;;0;;;;;;;;520901G200509052918;5127;1750615792;;;15Z7;STV Sud-Ouest;;2019-01-04;2020-08-31;1;31;"{""coordinates"": [2.309083264827966, 48.83509019416107], ""type"": ""Point""}";48.83509019416107, 2.309083264827966
LIVRAISON;ZL périodique;Longitudinal;11;1;1;11E;Chaussée;108;AV;PARMENTIER;;Droit;Pair;9.02141881;2.0;18.01527336;Présente;Absente;Conforme;;0;;;;;;;;706714D200509051735;6991;750604485;;;11Z1;STV Nord-Est;;2019-01-04;2020-08-31;108;124;"{""coordinates"": [2.3732854303732234, 48.867084498691476], ""type"": ""Point""}";48.867084498691476, 2.3732854303732234
LIVRAISON;ZL permanente;Longitudinal;15;1;1;15P;Chaussée;8;AV;FELIX FAURE;;Droit;Pair;9.73289457;2.0;19.46172105;Présente;Absente;Conforme;;0;;;;;;;;355301D200509052007;3572;750613492;;;15Z3;STV Sud-Ouest;;2019-01-04;2020-08-31;2;20;"{""coordinates"": [2.2911538033949324, 48.84248320422807], ""type"": ""Point""}";48.84248320422807, 2.2911538033949324
LIVRAISON;ZL permanente;Longitudinal;10;1;1;10F;Chaussée;55;RUE DES;PETITES ECURIES;;Droit;Impair;9.89254354;2.0;19.78497916;Présente;Absente;Conforme;;0;;;;;;;;733004G20080923150530;7283;1750602258;;;10Z2;STV Centre;;2022-10-03;2022-05-01;37;61;"{""coordinates"": [2.3488876926919686, 48.873934128988665], ""type"": ""Point""}";48.873934128988665, 2.3488876926919686
LIVRAISON;ZL périodique;Longitudinal;10;1;1;10F;Chaussée;23;RUE DU;TERRAGE;;Droit;Impair;10.3087984;2.0;20.61777104;Présente;Absente;Conforme;;0;;;;;;;;920702G200509051678;9177;1750601096;;;10Z3;STV Centre;;2019-01-04;2020-08-31;11;31;"{""coordinates"": [2.3626840780254676, 48.87742160892954], ""type"": ""Point""}";48.87742160892954, 2.3626840780254676
LIVRAISON;ZL permanente;Longitudinal;10;2;2;10F;Demi lincoln;44;RUE DU;FAUBOURG SAINT-MARTIN;;Droit;Pair;20.18384151;2.0;40.36718957;Présente;Avec panonceau;SV Non-conforme;;0;09:30;16:30;19:30;07:30;;;;352202D20140311112538;3544;750603453;;;10Z2;STV Centre;;2019-01-04;2020-08-31;26;46;"{""coordinates"": [2.3565262893403824, 48.870538594304], ""type"": ""Point""}";48.870538594304, 2.3565262893403824
LIVRAISON;ZL périodique;Longitudinal;18;1;1;18M;Chaussée;70;RUE;HERMEL;;Droit;Pair;10.35182817;2.0;20.70402448;Présente;Absente;Conforme;;0;;;;;;;;461709D20111215114821;4542;750593999;;;18Z4;STV Nord-Ouest;;2019-01-04;2020-08-31;60;70;"{""coordinates"": [2.3462866956140296, 48.89471151859472], ""type"": ""Point""}";48.89471151859472, 2.3462866956140296
LIVRAISON;ZL périodique;Longitudinal;12;1;1;12P;Contre allée;62;AV DE;SAINT-MANDE;;Droit;Pair;6.11128745;2.0;12.22232916;Présente;Absente;Conforme;;0;;;;;;;;868206D200509052827;8905;750612659;;;12ZF;STV Sud-Est;;2019-01-04;2020-08-31;54;82;"{""coordinates"": [2.40337814053883, 48.84477310762454], ""type"": ""Point""}";48.84477310762454, 2.40337814053883
LIVRAISON;ZL périodique;Longitudinal;12;1;1;12G;Chaussée;37;RUE;MONTGALLET;;Droit;Impair;10.00427225;2.0;20.03113139;Présente;Absente;Conforme;;0;;;;;;;;649504G20111107140428;6424;1750612935;;;12ZC;STV Sud-Est;;2019-01-04;2020-08-31;29;39;"{""coordinates"": [2.3894249147212436, 48.84429469661187], ""type"": ""Point""}";48.84429469661187, 2.3894249147212436
LIVRAISON;ZL périodique;Longitudinal;15;1;1;15U;Lincoln;177;BD;LEFEBVRE;;vis-à-vis;Pair;6.28505902;2.0;12.5096172;Présente;Absente;Conforme;;0;;;;;;;;546912D20081103171418;5404;750617442;;;15Z6;STV Sud-Ouest;;2019-01-04;2020-08-31;100;0;"{""coordinates"": [2.302305239627457, 48.82824171761962], ""type"": ""Point""}";48.82824171761962, 2.302305239627457
LIVRAISON;ZL périodique;Longitudinal;11;2;2;11K;Chaussée;11;RUE;FAIDHERBE;;Droit;Impair;9.789047;2.0;19.59656564;Présente;Absente;Conforme;;0;;;;;;;;348504G20140213131556;3508;1750610360;;;11Z4;STV Nord-Est;;2019-01-04;2020-08-31;9;25;"{""coordinates"": [2.3838506934449573, 48.851387939828115], ""type"": ""Point""}";48.851387939828115, 2.3838506934449573
LIVRAISON;ZL permanente;Longitudinal;3;1;1;3E;Lincoln;96;RUE;BEAUBOURG;bis;Droit;Pair;12.26102682;2.0;24.52179395;Présente;Absente;Conforme;;0;;;;;;;;075912D200509050056;0755;750605303;;;03Z2;STV Centre;;2019-01-04;2020-08-31;96;98;"{""coordinates"": [2.355581953034838, 48.86496259144662], ""type"": ""Point""}";48.86496259144662, 2.355581953034838
LIVRAISON;ZL périodique;Longitudinal;16;1;1;16V;Chaussée;47;RUE;CHARDON-LAGACHE;;Droit;Impair;10.08262658;2.0;20.15861669;Présente;Absente;Conforme;;0;;;;;;;;179004G200509050810;1795;1750613197;;;16Z6;STV Sud-Ouest;;2019-01-04;2020-08-31;47;49;"{""coordinates"": [2.2649846281998482, 48.843193494133295], ""type"": ""Point""}";48.843193494133295, 2.2649846281998482
LIVRAISON;ZL périodique;Longitudinal;20;1;1;20K;Chaussée;1;RUE;LOUIS GANNE;;Droit;Impair;12.16899261;2.0;24.33786726;Abimé;Absente;SH Non-conforme;;0;;;;;;;;578601G20140318163707;5727;1750605968;;;20Z5;STV Nord-Est;;2022-03-25;2022-03-25;1;9;"{""coordinates"": [2.4092932742257442, 48.8634342150002], ""type"": ""Point""}";48.8634342150002, 2.4092932742257442
LIVRAISON;ZL permanente;Longitudinal;9;1;1;9G;Chaussée;9;RUE;MARGUERITE DE ROCHECHOUART;;Droit;Impair;14.55725119;2.0;29.1145213;Présente;Absente;Conforme;;0;;;;;;;;828902G200509051432;8266;1750601146;;;4;STV Centre;;2020-09-01;2020-08-21;9;13;"{""coordinates"": [2.3445183354304064, 48.87708385422113], ""type"": ""Point""}";48.87708385422113, 2.3445183354304064
LIVRAISON;ZL périodique;Longitudinal;16;1;1;16J;Lincoln;104;AV;VICTOR HUGO;;Droit;Pair;11.8881529;2.0;23.82805199;Présente;Absente;Conforme;;0;;;;;;;;976110D20070419101904;9761;750604156;;;16Z1;STV Sud-Ouest;;2019-01-04;2020-08-31;100;118;"{""coordinates"": [2.2829108524241106, 48.86868869750935], ""type"": ""Point""}";48.86868869750935, 2.2829108524241106
LIVRAISON;ZL périodique;Longitudinal;10;1;1;10E;Chaussée;188;RUE;SAINT-MAUR;;Droit;Pair;10.09817075;2.0;20.19662616;Présente;Absente;Conforme;;0;;;;;;;;869922D200509051532;8922;750603278;;;10Z4;STV Centre;;2019-01-04;2020-08-31;178;188;"{""coordinates"": [2.372386684642764, 48.87130520714277], ""type"": ""Point""}";48.87130520714277, 2.372386684642764
LIVRAISON;ZL périodique;Longitudinal;17;1;1;17N;Chaussée;37;RUE;VERNIQUET;;Droit;Impair;10.51160099;2.0;21.03705149;Présente;Absente;Conforme;;0;;;;;;;;969502G200509054249;9721;1750598342;;;17ZC;STV Nord-Ouest;;2019-01-04;2020-08-31;7;45;"{""coordinates"": [2.3015634048575886, 48.88832227091914], ""type"": ""Point""}";48.88832227091914, 2.3015634048575886
LIVRAISON;ZL périodique;Longitudinal;1;1;1;1E;Chaussée;31;QU DE L';HORLOGE;;Droit;Impair;10.12717554;2.0;20.25962827;Présente;Absente;Conforme;;0;;;;;;;;465502G20100125135319;4571;1750608365;;;01Z2;STV Centre;;2019-06-27;2020-08-31;19;41;"{""coordinates"": [2.3424225669769267, 48.856999610796244], ""type"": ""Point""}";48.856999610796244, 2.3424225669769267
LIVRAISON;ZL périodique;Longitudinal;9;1;1;9G;Chaussée;13;RUE DE;PROVENCE;*** angle rue Drouot;Droit;Impair;5.70001476;2.0;11.39981134;Présente;Absente;Conforme;;0;;;;;;;;786601G20070810104345;7848;1750594701;;;4;STV Centre;;2022-06-16;2021-08-04;1;13;"{""coordinates"": [2.340882400152583, 48.87405420926077], ""type"": ""Point""}";48.87405420926077, 2.340882400152583
LIVRAISON;ZL périodique;Longitudinal;9;1;1;9E;Chaussée;9;RUE;MONCEY;;Droit;Impair;9.61259781;2.0;19.22365545;Présente;Absente;Conforme;;0;;;;;;;;642402G200509051165;6351;1750600237;;;1;STV Centre;;2019-01-04;2020-08-31;7;19;"{""coordinates"": [2.330431301335506, 48.880023837885815], ""type"": ""Point""}";48.880023837885815, 2.330431301335506
LIVRAISON;ZL permanente;Longitudinal;5;1;1;5J;Lincoln;25;BD;SAINT-GERMAIN;;Droit;Impair;6.07631856;2.0;12.15244635;Présente;Abimé;SV Non-conforme;;0;19:30;07:30;09:30;16:30;;;;861903G200509051226;8845;1750610958;;;05Z2;STV Sud;;2022-02-01;2022-02-01;25;31;"{""coordinates"": [2.3525108070591654, 48.849446291773916], ""type"": ""Point""}";48.849446291773916, 2.3525108070591654
LIVRAISON;ZL périodique;Longitudinal;15;1;1;15X;Lincoln;83;RUE;DESNOUETTES;;vis-à-vis;Pair;7.6563452;2.0;14.8031995;Présente;Absente;Conforme;;0;;;;;;;;274510D20081029161236;2756;750615784;;;15Z5;STV Sud-Ouest;;2019-01-04;2020-08-31;92;0;"{""coordinates"": [2.28414077109564, 48.8345783808738], ""type"": ""Point""}";48.8345783808738, 2.28414077109564
LIVRAISON;ZL permanente;Longitudinal;11;1;1;11G;Chaussée;90;RUE;AMELOT;;Droit;Pair;8.90691608;2.0;17.80270103;Présente;Absente;Conforme;;0;;;;;;;;027209D200509050082;0274;750606838;;;11Z2;STV Nord-Est;;2019-01-04;2020-08-31;86;92;"{""coordinates"": [2.3676482568744697, 48.861576927219325], ""type"": ""Point""}";48.861576927219325, 2.3676482568744697
LIVRAISON;ZL périodique;Longitudinal;8;1;1;8E;Chaussée;36;RUE;MARBEUF;;Droit;Pair;6.45154772;2.0;12.90313553;Présente;Absente;Conforme;;0;;;;;;;;599306D20080918155028;5919;750603736;;;08Z1;STV Nord-Ouest;;2022-05-20;2021-08-02;28;42;"{""coordinates"": [2.3054560413216123, 48.86959732051077], ""type"": ""Point""}";48.86959732051077, 2.3054560413216123
LIVRAISON;ZL périodique;Longitudinal;16;1;1;16X;Chaussée;1;RUE DU;COMMANDANT GUILBAUD;;Droit;Impair;10.1242792;2.0;20.24866956;Présente;Absente;Conforme;;0;;;;;;;;222801G20140401103610;2232;1750595188;;;16Z5;STV Sud-Ouest;;2019-01-04;2020-08-31;0;1;"{""coordinates"": [2.2517046056245857, 48.83888616139042], ""type"": ""Point""}";48.83888616139042, 2.2517046056245857
LIVRAISON;ZL périodique;Longitudinal;15;1;1;15L;Lincoln;3;RUE;VIOLET;;vis-à-vis;Impair;8.51788647;2.0;17.03566473;Présente;Absente;Conforme;;0;;;;;;;;986802D20111110125958;9841;1750612673;;;15Z3;STV Sud-Ouest;;2019-01-04;2020-08-31;75;77;"{""coordinates"": [2.290624352059096, 48.844769661667065], ""type"": ""Point""}";48.844769661667065, 2.290624352059096
LIVRAISON;ZL périodique;Longitudinal;6;1;1;6E;Chaussée;75;RUE DE;SEINE;;Droit;Impair;12.99346911;2.0;25.98709537;Présente;Absente;Conforme;;0;;;;;;;;891309G20070202125746;8545;1750609329;;;06Z2;STV Sud;;2024-04-18;2020-07-22;61;75;"{""coordinates"": [2.3369832013519627, 48.85399291168703], ""type"": ""Point""}";48.85399291168703, 2.3369832013519627
LIVRAISON;ZL périodique;Longitudinal;18;1;1;18J;Lincoln;2;RUE;ORDENER;;Droit;Pair;10.26866311;2.0;20.53771952;Abimé;Absente;SH Non-conforme;;0;;;;;;;;691801D20111209152044;6845;750597617;;;18Z2;STV Nord-Ouest;;2024-12-05;2024-06-01;2;10;"{""coordinates"": [2.359583287984279, 48.89033521634992], ""type"": ""Point""}";48.89033521634992, 2.359583287984279
LIVRAISON;ZL périodique;Longitudinal;14;1;1;14J;Chaussée;134;RUE DE LA;TOMBE ISSOIRE;;Droit;Pair;10.19515975;2.0;20.4247715;Présente;Absente;Conforme;;;;;;;;;52429;;9326;750618448;;;14Z2B;STV Sud;;2024-11-15;2023-08-07;132;136;"{""coordinates"": [2.331057770836731, 48.82426974658156], ""type"": ""Point""}";48.82426974658156, 2.331057770836731
LIVRAISON;ZL permanente;Longitudinal;4;1;1;34F;Place;2;PL DES;VOSGES;;Centre;Inconnu;8.05733028;2.0;16.11479049;Présente;Absente;Conforme;;;;;;;;;49747;;9882;1750608994;;;04Z3;STV Centre;;2023-06-13;2023-06-12;0;0;"{""coordinates"": [2.3656371888062027, 48.85505018717773], ""type"": ""Point""}";48.85505018717773, 2.3656371888062027
LIVRAISON;ZL périodique;Longitudinal;16;1;1;16I;Chaussée;6;RUE DU;BOUQUET DE LONGCHAMP;;Droit;Pair;9.28330778;2.0;18.56631219;Présente;Absente;Conforme;;;;;;;;;49840;;1190;750594671;;;16Z2;STV Sud-Ouest;;2023-06-30;2023-04-15;2;22;"{""coordinates"": [2.290467550441608, 48.865322013608946], ""type"": ""Point""}";48.865322013608946, 2.290467550441608
LIVRAISON;ZL périodique;Longitudinal;16;1;1;16I;Chaussée;24;RUE DE;LONGCHAMP;;Droit;Pair;9.90435617;2.0;19.80825152;Présente;Absente;Conforme;;;;;;;;;49845;;5683;750605248;;;16Z2;STV Sud-Ouest;;2023-06-30;2023-03-01;16;26;"{""coordinates"": [2.2905493340317244, 48.864998682875125], ""type"": ""Point""}";48.864998682875125, 2.2905493340317244
LIVRAISON;ZL permanente;Longitudinal;17;1;1;17S;Lincoln;83;RUE DES;MOINES;;Droit;Impair;10.46491194;2.0;20.92959166;Présente;Absente;Conforme;;0;;;;;;;43165;;6327;1750597613;;;17ZA;STV Nord-Ouest;;2024-12-18;2023-08-15;51;85;"{""coordinates"": [2.321871709667118, 48.891641641143316], ""type"": ""Point""}";48.891641641143316, 2.321871709667118
LIVRAISON;ZL périodique;Longitudinal;7;1;1;7N;Lincoln;1;RUE;VELPEAU;;vis-à-vis;Pair;11.26829898;2.0;22.53655917;Abimé;Absente;SH Non-conforme;;;;;;;;;49901;;9687;750610527;;;07Z2;STV Sud;;2023-07-20;2023-07-16;0;2;"{""coordinates"": [2.3249841429747042, 48.85119574247135], ""type"": ""Point""}";48.85119574247135, 2.3249841429747042
